"H","C","epoch","t","velocity","dist_to_limit"
0.995898688539068,0.00738575974302913,1,1,NA,0.501085495056505
0.851085926654467,0.199573106098589,2,2,0.240638135181933,0.278735280331889
0.628444662957725,0.305895680539304,5,5,0.246725803547549,0.035028650767985
0.584806275335956,0.303871188189145,10,10,0.0436853229758419,0.00883929982140527
0.60519552691485,0.293847824174958,16,16,0.0227198020701839,0.0168330405082703
0.631759183570857,0.2857024817914,21,21,0.0277844283274573,0.043324711037227
0.650159104623389,0.278791168811492,26,26,0.0196551098151512,0.0628743179545652
0.650867461238243,0.277590018794983,28,28,0.0013944642182455,0.0640356987463442
0.655909855297275,0.273552581632025,29,29,0.00645961583156422,0.0703566698707268
0.65558506182566,0.276037880950376,32,32,0.00250643242498171,0.0689572210781158
0.659436789090278,0.272994627538732,37,37,0.0049088893090479,0.0737543283334418
0.66437509839289,0.274734781949951,38,38,0.00523593698808043,0.0774903384674335
0.66202568356237,0.274427070404863,41,41,0.00236948020478071,0.0754725465426826
0.673155955339709,0.265787186946762,42,42,0.0140900864442698,0.0892485019236822
0.661074323938087,0.271011737203448,50,50,0.0131628926421701,0.0761112583267107
0.677336728083867,0.267285739201141,55,55,0.0166837900284642,0.0923668156694279
0.676520628092409,0.268854728442104,56,56,0.00176854359129636,0.0909763505870151
0.68411543111868,0.267769124593223,63,63,0.00767199900446818,0.0983781256888602
0.678608093972026,0.26916537901314,77,77,0.0056815745046644,0.0927637171857607
0.680419894279031,0.270304214660504,106,106,0.00213999228600722,0.0939935207051655
0.688252907160775,0.268399808565574,164,164,0.00806119428992838,0.10197177503982
0.690780541535945,0.26857739645882,188,188,0.00253386522813835,0.104263032345719
0.680581128823948,0.273744531618024,205,205,0.011433604218405,0.092897615434864
0.683568712697991,0.270002783720621,212,212,0.00478814522880854,0.0970265399870128
0.683363946586805,0.270606614166882,213,213,0.000637605182006865,0.0966142693073537
0.681945614941693,0.270247011486499,214,214,0.00146320837315285,0.0954288713844792
0.667822572207737,0.279245951287104,223,223,0.016746380313371,0.079027284903289
0.667884014205125,0.27517851796435,228,228,0.00406789736277756,0.080545682063738
0.662752042688844,0.279097257961955,229,229,0.00645706239808386,0.0743263163236589
0.67108888500261,0.272673649223271,230,230,0.0105245279700468,0.0844703628361848
0.671817869218025,0.278648098479306,266,266,0.00601875916607914,0.0829941066172486
0.678189431160702,0.274815837748379,289,289,0.00743525546966442,0.0902831754436245
0.676831922792858,0.279725323892984,295,295,0.00509371015791388,0.0874179114746979
0.686016178554458,0.27258276532916,298,298,0.0116347194522317,0.0984022375951532
0.676045430722035,0.278250528582058,300,300,0.0114690606689767,0.0871240300444623
0.677233788407899,0.276145882763575,302,302,0.00241696669625589,0.0889330880492896
0.673528709658672,0.270481030849098,319,319,0.00676891097230031,0.0875819843311828
0.669604382890227,0.271810386258806,320,320,0.00414337137978891,0.0834559698069375
0.669077848930928,0.274864277642837,332,332,0.00309894991823905,0.0817693491420067
0.671682348482363,0.277425062689894,341,341,0.00365253856525231,0.0832759194740768
0.674223252021964,0.276629259085862,343,343,0.00266261040592634,0.0859359057443023
0.68326253092301,0.269837732140169,345,345,0.0113063434100053,0.0968034346358123
0.671279130534326,0.269883842343792,351,351,0.0119834891006915,0.0857779248338432
0.67947838043925,0.267187188031881,357,357,0.00863131759822015,0.0943572389555579
0.675192901116024,0.273617863615499,369,369,0.00772780185379633,0.087908044418264
0.667575037441054,0.27514855312617,377,377,0.00777012595448149,0.0802715702367006
0.662840115865869,0.281713843044051,379,379,0.00809459782997168,0.0735074765338266
0.66175874395628,0.282636522129911,380,380,0.00142151394728707,0.0721847752163221
0.661356075915841,0.283366753163772,389,389,0.000833893826338021,0.0715706848273753
0.659370234025803,0.278938851463027,390,390,0.00485282201236461,0.071241725563894
0.656441415158395,0.281351836613313,392,392,0.0037947960806327,0.067627411072397
0.653228287473195,0.284695730839318,397,397,0.00463743658890437,0.0634504987895542
0.651949755899137,0.281475959697763,398,398,0.00346432810077992,0.0634144522883501
0.672002363675691,0.275401121840378,414,414,0.0209525829823875,0.0842871430021445
0.670650457871681,0.27596236853269,416,416,0.00146377838231992,0.0828237795386358
0.671991116851489,0.274488635951974,429,429,0.00199229872750146,0.0846108566804066
0.653571186704607,0.281532833667558,438,438,0.0197209165119741,0.0648927328234592
0.65638026888571,0.279799739203669,439,439,0.0033006907036184,0.0681490210132055
0.661303711869581,0.278134195995263,445,445,0.00519753066316076,0.0733359121898202
0.65822857416979,0.276863435674763,462,462,0.00332735685865426,0.0710084288174327
0.657390200506669,0.275220249674225,464,464,0.00184470339929733,0.0709384269415358
0.657609480591688,0.277452526708074,468,468,0.00224302129092343,0.0702032702680569
0.658200498875057,0.27877760929685,470,470,0.00145091229175089,0.0702222579876652
0.655225290968247,0.27939935618222,475,475,0.00303947878397141,0.0672399951447075
0.655742427497756,0.277138403982408,488,488,0.00231933935421,0.0686311392828618
0.654370357449315,0.278990766257447,494,494,0.00230517292536079,0.0666187852187285
0.656980505484414,0.277152625240593,498,498,0.00319243404990176,0.0697515516197065
0.637181501022685,0.289182638809201,523,523,0.0231672571560912,0.0468398450401533
0.632515181832731,0.287493206134339,532,532,0.0049627328706494,0.0432035347499679
0.640258380444359,0.283111678362155,540,540,0.00889690453795796,0.0520794090661819
0.637683516614839,0.288576972420902,544,544,0.00604147025889773,0.0475262969425381
0.643056788786333,0.289883667263999,545,545,0.00552987389023726,0.052152189718141
0.644508723338453,0.286730790234084,549,549,0.00347113058086348,0.0545607185736195
0.643899663537551,0.28798198950032,555,555,0.00139156510623984,0.0535599765154052
0.642212411493529,0.286000007158974,559,559,0.00260289712848275,0.0526878213365231
0.652279392757384,0.285437992944915,569,569,0.0100826569783768,0.0623094578203082
0.63183133174279,0.291998709745859,574,574,0.021474780655428,0.0408438506355516
0.636763356735749,0.293651229501512,575,575,0.00520150863442477,0.0450372371935781
0.628375843355943,0.293382533967322,576,576,0.00839181613159624,0.0371239843415053
0.629793964042011,0.291502871080931,582,582,0.00235461224976215,0.039113207707252
0.630549746157549,0.292833216801601,586,586,0.00153004128789784,0.039356553622621
0.631243323908275,0.296344858328642,589,589,0.00357947989388693,0.0390087450130877
0.62535795723624,0.289732756920422,590,590,0.00885197299458629,0.0357879989591289
0.627642154324493,0.289738893881758,592,592,0.00228420533233725,0.0378381252919306
0.622295312151601,0.294583796607697,596,596,0.00721538659017153,0.0310072553852673
0.628276539218635,0.295216430842757,597,597,0.00601459086744807,0.0364528335423069
0.625046555081123,0.291368647550984,598,598,0.00502376689238533,0.03479733425199
0.628410761559524,0.294542274829476,605,605,0.00462491030530367,0.0367832501856453
0.622296998533652,0.292267130190843,606,606,0.00652337193966594,0.0319252074553768
0.623094465361514,0.29116537642961,608,608,0.00136007892856682,0.0331226752451592
0.62038309608041,0.294556967735568,619,619,0.004342167081673,0.0292449314030165
0.617047452762684,0.289205970117341,620,620,0.00630552867358168,0.0289174706670907
0.619060855215727,0.295313210795758,623,623,0.00643056592704178,0.0277336908532015
0.623291046856694,0.291805774903224,627,627,0.00549514584515673,0.0330210828132237
0.619112768645547,0.288410000090874,628,628,0.00538417081693522,0.0310687009731453
0.613646231423229,0.292546375819408,630,630,0.00685511731267912,0.0242249635925198
0.620991416553128,0.292812350205722,631,631,0.00734999911337838,0.0305118304168732
0.610359981863109,0.292816314477052,632,632,0.0106314354291217,0.0213907364816254
0.614204091519977,0.297603358501411,633,633,0.00613946003693951,0.0223723881550584
0.622778553962916,0.292518464442284,635,635,0.0099688291076694,0.032256634894797
0.612940532072513,0.296501454930187,637,637,0.0106137122602215,0.0216569697784728
0.606694621405182,0.292704522998056,638,638,0.00730945224770737,0.0187007665793715
0.614600950096944,0.294777206066706,643,643,0.00817349671103178,0.0239146049220025
0.608120450114946,0.295332834601793,644,644,0.00650427575412358,0.0180916072140524
0.616409557117861,0.293280999528543,647,647,0.008539281121593,0.0262154602383835
0.620263128361252,0.291861380949971,651,651,0.00410674180300103,0.0302833386737078
0.618889462487986,0.292879850812863,653,653,0.00171004058226543,0.0285955762802583
0.609004407746883,0.295365121497838,657,657,0.0101926874577905,0.0187990497457791
0.597192370724965,0.294777791749578,660,660,0.0118266299020623,0.0117198501409801
0.599646157552558,0.292591396946187,662,662,0.00328654712906481,0.0146698371527827
0.599691075536657,0.292406232610926,664,664,0.000190534659178236,0.0148565983468156
0.60932221079147,0.294585874290511,665,665,0.00987469514202262,0.0195037526486977
0.610841450773187,0.292419968013783,667,667,0.00264560770365091,0.0220140430586871
0.606479341463236,0.291876300854307,674,674,0.00439585846135354,0.0191453876396312
0.615810387375643,0.292778468309406,677,677,0.00937455726615858,0.0259415332322119
0.615101708857081,0.294603742881988,679,679,0.00195802260150015,0.0244388119572373
0.611178155561456,0.289480653592862,680,680,0.00645293067744936,0.0241699881219577
0.604618136557654,0.295249608341801,682,682,0.00873582785004089,0.0154380922544987
0.604302713441999,0.294054125228902,684,684,0.00123639460331888,0.01606846877649
0.602383997963323,0.293463485554371,686,686,0.00200756676432969,0.0153104526525856
0.602555468884907,0.291355640977971,690,690,0.00211480756458071,0.0171543201814011
0.600651750523594,0.294835217808428,692,692,0.00396630792025192,0.0131976853735704
0.607290717695374,0.297116671175765,693,693,0.00702003665056718,0.0164064917435161
0.612617642472263,0.293751692126671,695,695,0.00630073103532245,0.0227072223268611
0.604558514575256,0.290553802829357,696,696,0.00867041166370965,0.0189425383023663
0.603881925725226,0.290671134195202,698,698,0.000686687062202233,0.0184558602544704
0.602350002322272,0.291633097262879,702,702,0.00180891189837782,0.016810073518818
0.606735172330827,0.2918317500497,704,704,0.00438966729190743,0.0193531494550802
0.614497915714556,0.295870856155994,709,709,0.00875068928596661,0.0233341075577637
0.619602741693727,0.294364805213638,711,711,0.00532235264883773,0.0286037236778296
0.621687251788522,0.292546798507219,715,715,0.00276592312255546,0.0312544187466445
0.610462016657237,0.293864205757644,728,728,0.011302277010236,0.0208510616820834
0.612744386328812,0.290494807737876,730,730,0.00406965039448623,0.0246994182984645
0.618354608550398,0.293018431302791,731,731,0.00615168832703444,0.0280564081737362
0.621170290645125,0.290950099422808,733,733,0.00349371756504728,0.0315115791292657
0.6200872743468,0.288048782067753,736,736,0.0030968640101207,0.0320787026703395
0.616542764018062,0.295116149118722,739,739,0.00790640439793296,0.0255058198387177
0.612598255853711,0.290355955371492,740,740,0.00618211850175969,0.0246723215047224
0.609591952312017,0.293369096047599,748,748,0.00425639257104088,0.020444989709982
0.621467821712546,0.291239614635137,751,751,0.0120652793214431,0.0316390093922057
0.6097655489982,0.292896994136911,752,752,0.0118190563707018,0.0208727722850535
0.615393752799726,0.293058286378256,757,757,0.00563051447193143,0.0254406478276658
0.616708554754983,0.293687121095074,763,763,0.00145744203405256,0.0262873981482463
0.606108817385034,0.295339391904725,764,764,0.0107277411946932,0.0164940871175876
0.60957246311956,0.297419604082742,765,765,0.0040403124235473,0.0182341235071302
0.611938694836663,0.29626881663351,767,767,0.00263122866591517,0.0208643603116507
0.610001042218206,0.292799153626092,768,768,0.00397404819483338,0.0211181706781465
0.607803275214412,0.29722241911614,769,769,0.00493917578128325,0.0167874415707859
0.604862483940018,0.298765495913647,771,771,0.00332104491426368,0.013473381732346
0.600677784317578,0.295509578803847,774,774,0.00530214175177705,0.0126540416383755
0.608293307605993,0.294283159179152,775,775,0.00771364375974337,0.0188586343612583
0.606434862504057,0.295103972829795,777,777,0.00203163806963539,0.0168953516672474
0.604976740000895,0.290669846670362,778,778,0.00466771850393697,0.0190990310888551
0.6068796076209,0.296538794455717,781,781,0.00616972068139937,0.0163825372302672
0.605521411291855,0.293709645785916,782,782,0.0031382765117287,0.0171603374322066
0.606313242322472,0.29796546601583,787,787,0.00432885691729274,0.0151281397063126
0.607843308856597,0.294091898487443,788,788,0.00416480839845289,0.0186260796844416
0.609004913675133,0.295286436489316,789,789,0.0016662073077396,0.01884356105372
0.612667620604691,0.29494608688611,793,793,0.00367848608862873,0.0221362174631124
0.618030142988246,0.292855838965736,795,795,0.00575550021134181,0.0278440351892882
0.621009322574675,0.289849490018545,797,797,0.00423245141737883,0.0319081398198797
0.609246247400881,0.297259735306054,801,801,0.0139025779179755,0.0180215702224718
0.611875357622199,0.296545591804316,803,803,0.0027243754324457,0.0206818673759161
0.616881563189655,0.292635373577847,805,805,0.00635231459880867,0.0269416971132438
0.615248638369868,0.290115584125277,806,806,0.00300262923990954,0.0269248170901838
0.618441109884795,0.29046463768684,808,808,0.00321149696597395,0.0293880834872454
0.620583358095203,0.291640333654735,811,811,0.00244366290717875,0.0306695413251098
0.617672285644677,0.289087960463505,812,812,0.00387155675659305,0.0294972792610585
0.617051436826786,0.28914767907617,814,814,0.000623714331545569,0.0289543580222404
0.617722286165519,0.288145981077957,816,816,0.00120558604624576,0.0300836578485703
0.609462880209193,0.295444566331883,821,821,0.0110221201889754,0.0191375272260304
0.605725547391867,0.292936180240237,822,822,0.00450107291345354,0.0178570601921375
0.612209070060926,0.289405222441646,824,824,0.00738266409744013,0.0249870408192153
0.613509572872449,0.293771778578968,829,829,0.00455610799511643,0.0234559156776304
0.607226799136662,0.293215178316868,830,830,0.00630738057095533,0.0187335832211796
0.611038464601758,0.297005403185359,835,835,0.00537536958464564,0.0197275739255204
0.610529325185824,0.29568944606714,837,837,0.00141101597505093,0.0199138442802311
0.609399730971668,0.290975521307557,838,838,0.00484737761347972,0.0218495085518852
0.613667290907506,0.294107547931513,839,839,0.0052935487698839,0.0234207104766873
0.614458158585437,0.29480187768645,843,843,0.00105240937499943,0.0237767068607959
0.607097530297853,0.298974387246263,849,849,0.0084610096805708,0.0153221613189512
0.603148973830497,0.296721575484624,850,850,0.00454601572910579,0.0133593060741364
0.609533316302288,0.300151965433568,855,855,0.00724757918197034,0.0171024132902007
0.606155062109521,0.296407345839285,856,856,0.00504329032446438,0.015870527088402
0.610493909123208,0.296857182821211,857,857,0.00436210347406949,0.0193114337643287
0.606873691077464,0.295271539669579,858,858,0.00395224529894689,0.0171315708127594
0.607211195333898,0.298258954545151,861,861,0.00300641925916863,0.0157567121629887
0.607188581176696,0.298279448980619,863,863,3.05192069213075e-05,0.0157270119111156
0.606358744295992,0.29425530696306,864,864,0.00410881348153699,0.0173918047405052
0.604803930987807,0.301276898991409,865,865,0.00719167567649456,0.0122802563072058
0.604428581225555,0.294941677837687,866,866,0.00634633079114143,0.0155164709143026
0.602205456016226,0.297636355256226,868,868,0.00349336114456238,0.0120453057206766
0.608471888485792,0.292853877001179,870,870,0.00788291025926524,0.0199039066023075
0.612515484630411,0.295712901372327,871,871,0.00495224092059293,0.0216335014092037
0.612181197061935,0.29269619265272,874,874,0.00303517374747975,0.0229292116239751
0.613045598613945,0.293258205738706,880,880,0.00103104255583214,0.0233332916735825
0.614751490809452,0.298671341616065,881,881,0.00567557117913635,0.0225179924660613
0.615243856457764,0.290236435528821,882,882,0.00844926414738371,0.0268503834739256
0.615884359162682,0.296671907704734,887,887,0.00646726726229539,0.0242791767533628
0.614976076439717,0.292005911144649,888,888,0.004753577747714,0.0256343561528196
0.616719778905808,0.293928349465769,889,889,0.00259543202352952,0.0261864381948685
0.61913853026497,0.294407227325492,891,891,0.00246570114612072,0.0281620592599976
0.611298340975272,0.294628267407638,894,894,0.00784330458519941,0.0211237237957043
0.615627889669543,0.294243523695835,900,900,0.00434661012972582,0.0250719332124559
0.620050907730362,0.294109886537469,901,901,0.00442503645820318,0.0291166263604599
0.614836102648785,0.293377259320246,902,902,0.00526601696524587,0.0247982396318602
0.618816608929914,0.293934573777103,903,903,0.00401933199150422,0.0280660940394073
0.618951167002232,0.290670011733706,906,906,0.00326733396058844,0.0297180325795704
0.620270175860968,0.293109742297699,907,907,0.00277345805706625,0.0297327331086131
0.625254581666559,0.289461417192288,909,909,0.00617693915378655,0.0358192670671411
0.622132207999037,0.289185136019037,916,916,0.0031345731138909,0.033212796503514
0.625099329747606,0.295350149863924,919,919,0.00684187161370915,0.0333849279280226
0.624930642428284,0.294307249184541,921,921,0.00105645503394966,0.0335697488656962
0.623619007926798,0.289356534922094,922,922,0.00512151899087412,0.0344238266486959
0.619382031382273,0.292079650359053,928,928,0.00503659884464304,0.0294020124331873
0.623585147262771,0.293542054407349,929,929,0.00445025939753711,0.0325916832587302
0.621821266926196,0.293759165267779,931,931,0.00177719187694316,0.0308802945322416
0.614843239557798,0.293348814905702,932,932,0.00699008250121332,0.0248187457117898
0.62013158919639,0.295632889573445,935,935,0.00576052419384051,0.0286107088808414
0.618025482089631,0.292375955913356,936,936,0.00387856984098022,0.028067493165472
0.620687591592996,0.290736677963578,938,938,0.00312634918147903,0.031190283678229
0.62524829574833,0.291790572098787,939,939,0.00468088829611519,0.0348079933499224
0.625593071438026,0.287508859094243,942,942,0.00429557173487844,0.0370484609361197
0.626892124727118,0.293413776016339,943,943,0.00604612134386635,0.0357193378859752
0.623438985534393,0.288270551433466,944,944,0.00619491157275081,0.0348024346781926
0.62201819172751,0.291025667390212,948,948,0.00309989015560123,0.0322259941242086
0.629462723198929,0.291620837680716,953,953,0.00746828470960008,0.0387617936033936
0.631330605217685,0.291511180957159,957,957,0.00187109802870218,0.0405433746187088
0.623143030382464,0.292204678401029,960,960,0.00821689238015194,0.0327185935626379
0.616753843292149,0.293857261320929,966,966,0.00659945012726008,0.0262492209489622
0.620704469490053,0.298433289362877,969,969,0.00604545118219144,0.0282843128438492
0.622282577407372,0.295520122529684,971,971,0.00331315040357674,0.03066677804196
0.62123164455236,0.295969361874326,973,973,0.00114292425580965,0.0295259626782613
0.618888432726641,0.294471760417978,974,974,0.00278090844549856,0.0279073867316392
0.614448759944732,0.29842434587735,985,985,0.00594420947006933,0.022312601168195
0.62003133974795,0.296091749546314,987,987,0.00605030601729035,0.0283555932000293
0.61488999757288,0.294185576479653,990,990,0.0054833288357728,0.024448261547487
0.611206222166998,0.298804032506752,991,991,0.00590765074418149,0.019143027306134
0.60682953800645,0.295058113087299,994,994,0.00576083991603892,0.0172300582237456
0.606272485609021,0.29454466530413,996,996,0.000757585638408336,0.0171350545173404
0.610583866002968,0.297996459229193,997,997,0.00552294144477489,0.0188883041292983
0.612894496403959,0.297022132388903,999,999,0.00250765341339135,0.0213948886794636
0.607211737709758,0.294851737705232,1000,1000,0.00608312086510077,0.0176573082235267
0.60839643093149,0.295412088278726,1002,1002,0.00131053073021306,0.0182711344542957
0.608516131276432,0.295980001093421,1005,1005,0.000580390504465757,0.0180520427409794
0.616040737262148,0.29170475383897,1009,1009,0.00865433038004468,0.0266946586241378
0.61516316660936,0.290230990050715,1010,1010,0.00171525798473772,0.0267880076895781
0.616360749356878,0.294518037641345,1013,1013,0.00445117753875074,0.0256005073101216
0.623813397284899,0.290510534775136,1015,1015,0.00846179888449905,0.0340586644389408
0.618443214441066,0.292778040351697,1016,1016,0.00582927485335305,0.0282458337896778
0.621146902921169,0.294484513874424,1021,1021,0.0031971836483396,0.0299781529741379
0.620932368826371,0.297370269616329,1025,1025,0.00289371924688084,0.0287999746799283
0.613169928215277,0.294244573011532,1030,1030,0.00836812186252093,0.0229221980988621
0.612152343748321,0.298204072223832,1031,1031,0.00408816733507749,0.0202448922635201
0.616216840762627,0.296483215753474,1033,1033,0.0044137832945077,0.0246584138261817
0.611179612572984,0.296895829821506,1036,1036,0.00505409914857941,0.0199029409103788
0.61360194847149,0.295725215419574,1038,1038,0.00269036229590016,0.0225929298922734
0.616781751244297,0.296267424384714,1039,1039,0.00322569934058176,0.0252629410410942
0.612545687050161,0.296958997430187,1041,1041,0.00429214551641322,0.0211044049835776
0.614068717026668,0.296353523672466,1043,1043,0.00163896881624627,0.0227408466853392
0.617992308589615,0.294651459210348,1049,1049,0.00427686733322809,0.0270167957668988
0.61411909578472,0.295966908298365,1051,1051,0.0040904992036629,0.0229508049904587
0.615493909206349,0.291977500498487,1052,1052,0.00421965478896304,0.0260865118828837
0.617102592025488,0.294746264999016,1053,1053,0.0032021738353785,0.0261696068493684
0.626087099560541,0.293530252640408,1059,1059,0.00906642496818405,0.0349246646568945
0.625413293614935,0.289228385438985,1060,1060,0.00435431692358433,0.0360673584476795
0.628711707118703,0.292479065444821,1065,1065,0.00463103143394433,0.0377514430752221
0.621570340847354,0.294533240179481,1069,1069,0.00743093170888257,0.0303520369882362
