"H","C","epoch","t","velocity","dist_to_limit"
0.989835282820582,0.018428905469866,2,2,NA,0.23798391175187
0.989704119244535,0.018634977980326,3,3,0.000244273951228338,0.237740908122586
0.986941609348688,0.0248333314290557,10,10,0.00678609213023461,0.231171258741342
0.988190173174587,0.0212610467612211,15,15,0.00378419467990083,0.234742327139497
0.987550818459844,0.0227008975511473,19,19,0.00157541891207233,0.233217350471743
0.986497523410418,0.0234529513969633,24,24,0.00129422387868256,0.231973183553693
0.987230006995906,0.0234477304849898,26,26,0.000732502191758679,0.232433372688706
0.984885944502278,0.0274165405827888,27,27,0.0046093473037324,0.227869963345294
0.983205487707724,0.0303539026731404,49,49,0.00338408497059358,0.224527888493761
0.981549690962098,0.03329344125374,73,73,0.00337380348118546,0.221200925978343
0.969227505447096,0.0525917936337678,91,91,0.022896782753257,0.198466450943895
0.953153021686137,0.0768698581222912,112,112,0.0291172361925069,0.169552461352753
0.957489651752149,0.0680989477858186,113,113,0.00978443807583658,0.179040773107099
0.957123613146224,0.0724956161586797,114,114,0.00441187908287892,0.175458366484753
0.960089721411583,0.0660397429833747,116,116,0.00710465317221423,0.182291350261624
0.953656195403551,0.0766698753735903,118,118,0.0124253761121962,0.170032988161786
0.953629747355823,0.075091917982843,119,119,0.00157817902224135,0.171211179139695
0.956593867224698,0.070153453946582,120,120,0.00575972513532572,0.176892875303221
0.955682860352602,0.0718331100938665,121,121,0.00191080566623526,0.175022788426082
0.956648852529519,0.0699742022230762,122,122,0.00209491750624007,0.177065215625628
0.956185385246635,0.0720170434872859,124,124,0.00209475591729963,0.175209026060833
0.957128043901103,0.0703465338283503,126,126,0.00191812613230739,0.177091549975935
0.962581370765644,0.0618745052592688,127,127,0.0100754177068178,0.187081799424455
0.95664755424643,0.0706693463227921,128,128,0.0106094018594986,0.176534281568063
0.95251860425139,0.0769388526932195,130,130,0.00750699261957612,0.169085949323762
0.962703545119653,0.0609690569004242,133,133,0.0189411561989651,0.187854402269451
0.950625729004873,0.076687566325697,142,142,0.0198228449182964,0.16804993943833
0.951023198538762,0.0778447065821297,143,143,0.00122350137042308,0.167424992784286
0.951354859379608,0.0754365948381727,144,144,0.00243084369812917,0.169476463155131
0.949875287840116,0.0804200961798033,145,145,0.00519850147278123,0.164723175104296
0.949397396928899,0.0822247913672476,147,147,0.00186689700910586,0.163046594591449
0.953713980372069,0.0759283804772725,149,149,0.00763398210092519,0.170631672264889
0.949693175487983,0.0815008757182827,150,150,0.00687165010219312,0.163786867725113
0.95223859896407,0.0771238989947536,153,153,0.00506330977829032,0.168763105535079
0.953313547578623,0.0770400421823573,155,155,0.00107821449114475,0.169528844687908
0.949956687764442,0.0798077284944385,157,157,0.00435070055670864,0.165240359720806
0.945804110972651,0.0887337530652396,159,159,0.00984468428393038,0.155786655526595
0.948749185275855,0.0845809632903548,160,160,0.00509108294626788,0.160847918007145
0.945216168196181,0.0896144380192889,161,161,0.00614964043925217,0.154737921831617
0.944658768381976,0.0895687931002794,162,162,0.00055926560014643,0.154401830292803
0.944410710630138,0.0898520664974972,163,163,0.000376532157747833,0.154025304340586
0.945457093423678,0.0890912781210302,165,165,0.00129372172602296,0.155288887966477
0.943273919450898,0.0893106177571795,166,166,0.00219416464090782,0.153681537319228
0.947302713853056,0.0844437844307903,167,167,0.00631801004761087,0.159997555135991
0.930370197014532,0.110101471413804,170,170,0.0307412919020201,0.12959062712285
0.934031799752359,0.104790691302543,171,171,0.00645071468907336,0.135977848721576
0.931772358972008,0.106729717623292,172,172,0.00297739747304086,0.133022664093563
0.936137762573061,0.101492143798429,174,174,0.0068182789742703,0.139834903226533
0.938491557112585,0.0987453831505691,175,175,0.00361732536426082,0.143450907647114
0.939348054760973,0.0987245188308306,177,177,0.000856751738563956,0.144042199059941
0.935823426103853,0.103413485165463,180,180,0.00586595366994214,0.138203771197828
0.93769621339708,0.0985493453011399,182,182,0.00521221535101625,0.143064669693284
0.940072016251097,0.0945530065845946,183,183,0.00464921093719295,0.147629573506728
0.932662233481126,0.106787544470623,185,185,0.014303454057773,0.133580406948481
0.928738419819724,0.112371682293821,187,187,0.0068248742756094,0.126816849110357
0.917198991842392,0.126341924038149,188,188,0.0181197696574487,0.108734887279966
0.933108007031046,0.102715930047326,189,189,0.0284830538448255,0.136901501906604
0.92232913340924,0.117312425940373,190,190,0.0181450216012713,0.118839990613152
0.933291069725629,0.104958784214983,195,195,0.0165159471930575,0.135354649754631
0.932327694326276,0.107425519509388,197,197,0.00264818337218967,0.132884426122947
0.935608407312268,0.100351982163134,199,199,0.00779730775879127,0.140329489182286
0.931279068120473,0.107843978002971,200,200,0.00865292895508494,0.131866980657203
0.93886789607607,0.0994698746795478,201,201,0.0113011466768208,0.143168014489433
0.93677251594257,0.100078729990021,202,202,0.00218204552953364,0.141309463850904
0.927777425754299,0.11539367977204,204,204,0.0177611749138646,0.123958361550526
0.932355545309041,0.108234896427182,205,205,0.00849749125543105,0.132309339586245
0.931960019225448,0.106549585535304,206,206,0.00173110187022168,0.133282189125583
0.92851555006597,0.111315193134964,207,207,0.0058800836375457,0.127440824532407
0.933510860739657,0.101780617049576,208,208,0.0107638873022112,0.137868947642615
0.936571145847652,0.0986616781873317,209,209,0.00436956800709568,0.142232625176871
0.932631101983943,0.103283802054343,210,210,0.00607354712585215,0.136160208262095
0.937981603800579,0.0984174019328816,211,211,0.00723254587486216,0.143353381160825
0.939815529248475,0.0964234607231287,213,213,0.00270907439845998,0.146062244382749
0.938654653793973,0.0990257353142069,219,219,0.00284946747099113,0.143352695800419
0.933922103927603,0.107270287583588,220,220,0.00950629635348253,0.134083318405984
0.92582084697373,0.114909668344401,225,225,0.0111351022735023,0.122971678328662
0.926124030368512,0.114929114073391,226,226,0.000303806364725086,0.123163614793713
0.938937328360468,0.0944658043625445,227,227,0.0241438946682735,0.146946029614764
0.930024697297597,0.109504536530455,228,228,0.0174813745935781,0.129795225143882
0.924351022821347,0.118168238139533,229,229,0.0103561724412831,0.119587419170102
0.924804497831993,0.11565309678578,231,231,0.00255569474206897,0.121735907829715
0.918411708069522,0.126974297538744,232,232,0.0130014363604975,0.109120140569945
0.92490295380195,0.11739000411778,237,237,0.011575618840386,0.120532301826611
0.921510833130888,0.121695256699552,238,238,0.0054810293230287,0.115073491094532
0.92869946598488,0.108524084737859,239,239,0.0150052062016482,0.129632093779309
0.922230799050953,0.118774182368341,240,240,0.0121205673685885,0.117696943061949
0.924326749679694,0.115014324568789,242,242,0.00430459518549327,0.12188412098577
0.922425832499057,0.117692128071851,243,243,0.00328391804536168,0.118624954852316
0.919678212230238,0.119966296053675,245,245,0.00356668713951447,0.115092986164672
0.9169499283399,0.123477743772734,246,246,0.00444677389463002,0.110659945024789
0.920518441376705,0.121987136528009,247,247,0.0038673240427813,0.1141796781659
0.913587485180119,0.12689730508049,248,248,0.00849399252488295,0.105867469517548
0.91893349618869,0.121882251317684,249,249,0.00733011582088558,0.113176600477284
0.917756818670215,0.124983748833182,250,250,0.00331720617705998,0.110104828664593
0.926999076676177,0.109769722819095,251,251,0.0178012898579312,0.127570791845048
0.925721983216159,0.110213381904397,253,253,0.00135196194088141,0.126392669851038
0.922667826969702,0.117394225090207,255,255,0.00780335692102868,0.119008080944482
0.925690668141289,0.11323561214833,257,257,0.0051411701342193,0.124117743609202
0.93109758784744,0.107468202189329,259,259,0.0079055549042397,0.132022329201985
0.92751519702006,0.108847694760393,261,261,0.003838818020396,0.128603085332828
0.912346869254624,0.135035287807072,264,264,0.0302633143719945,0.0991222087048039
0.921133150691352,0.119587276701212,265,265,0.0177718819659642,0.116354875687038
0.918436220700161,0.123862138172521,266,266,0.00505449027858083,0.11138749387636
0.923312314227334,0.116614366285605,267,267,0.00873535834471078,0.120018478234403
0.916753112323172,0.125962488486332,268,268,0.0114197424795521,0.108704207217563
0.917335319841556,0.122849769580867,269,269,0.00316669931930743,0.11138353719261
0.91230659854512,0.129766227431633,270,270,0.00855134065972418,0.102888978436519
0.912102769622842,0.130853577882376,271,271,0.00110628985003391,0.101955352358472
0.906960838975137,0.138862999668205,272,272,0.00951789305093936,0.0926139712176108
0.909033037833203,0.139002890995036,273,273,0.00207691542694749,0.0939744674265803
0.914253098729684,0.129496705782194,275,275,0.0108451183978703,0.104418713047398
0.912130854918648,0.134006746040621,277,277,0.00498441389995983,0.0997008637481219
0.910714112669651,0.134182971318585,278,278,0.00142766030577537,0.0985864750926726
0.911595584524999,0.134619807217666,279,279,0.000983777533031029,0.0988884159470051
0.903506128484284,0.143841141137802,280,280,0.0122667150574761,0.086644193680335
0.906348726303035,0.13702392370038,281,281,0.00738612320153532,0.093518470572637
0.903182047347404,0.143585564200894,282,282,0.00728580686444689,0.0865969626389732
0.910145210219646,0.133061775852401,283,283,0.0126188651783449,0.0990056805458738
0.905579804532531,0.139884227960666,284,284,0.00820906705159069,0.090918954833747
0.914614768196825,0.129499107813563,285,285,0.0137652202628537,0.104666611294834
0.910082470284509,0.137402580234279,286,286,0.00911079583082635,0.0958471164817549
0.920265567058243,0.122456164747343,287,287,0.0180856516557008,0.113664884752039
0.913916878297623,0.12915006165333,288,288,0.00922573058175911,0.104439192458444
0.918511630883892,0.126697664195935,289,289,0.00520826310952728,0.109388096087145
0.918349140077177,0.121442820622063,290,290,0.00525735525222813,0.113106414285936
0.908124324548347,0.141643104175328,291,291,0.022640634006823,0.0914790621604313
0.915978432991696,0.12904254040936,293,293,0.0148479367812539,0.105941187374041
0.907735117717534,0.138662250392047,294,294,0.0126685068915102,0.0932993492669522
0.920938000640698,0.122568547526491,295,295,0.0208164211479202,0.114045922217322
0.915747089539888,0.128886499384486,296,296,0.00817692324388911,0.105892687307189
0.917043630327492,0.129163122192819,297,297,0.00132572176266773,0.106599009250168
0.9119425389821,0.134901390285523,298,298,0.00767781568011231,0.0989318150340305
0.914891923216132,0.129716426634564,299,299,0.00596512492926365,0.104701691818588
0.910874286618024,0.137300837865232,301,301,0.00858281408107733,0.0964804294430655
0.911647273388871,0.131942509005585,302,302,0.00541379688536894,0.100850788058667
0.916804982858491,0.12514662697264,304,304,0.00853146995415869,0.109335268221345
0.917635823182399,0.123695441705426,305,305,0.0016721944634553,0.110964059517567
0.903650870657437,0.142588471729976,306,306,0.0235058605593156,0.0876362653442505
0.914989239372913,0.124676380829176,307,307,0.0211990944515705,0.108454142734331
0.919609560929386,0.122319285264961,309,309,0.00518683629817356,0.113315784677
0.912357330398446,0.130284569846916,310,310,0.0107722145423041,0.102544509010401
0.91497457252077,0.1276178834752,311,311,0.00373646524565164,0.106279971458736
0.906059978186826,0.137320108045852,312,312,0.013175854953594,0.0931048938847259
0.909691407766075,0.13441789326706,313,313,0.00464866985397795,0.0977090988450686
0.906569995738554,0.136481444349705,315,315,0.00374185196343178,0.0940654536261666
0.909712740670387,0.129934666307425,316,316,0.00726203473149511,0.101015849939103
0.904004026045434,0.140495707554053,317,317,0.0120052078233628,0.0893856562708336
0.905412513442638,0.137728673576865,318,318,0.00310488546954559,0.0923638993047397
0.901008542719808,0.145265467282903,319,319,0.00872915903709614,0.0838748734125986
0.898707081154895,0.147733903473028,320,320,0.00337489297007935,0.0805011095219699
0.897037907293435,0.150992349833483,321,321,0.00366109465375364,0.0770150022707232
0.893126380680294,0.157287899851132,322,322,0.00741174678938984,0.0698284313610333
0.900754121406273,0.148952933478055,323,323,0.0112984110840012,0.0810997786084805
0.892840524678031,0.153667936731047,324,324,0.00921174624340942,0.0721567344040365
0.899159244975562,0.146969219541117,325,325,0.00920863932343395,0.0813636970661508
0.894715158854609,0.152087935604098,326,326,0.00677872816860709,0.0745979300803202
0.904490238245912,0.140258521316274,329,329,0.015345592836357,0.0898931701834036
0.906346295679817,0.137433842607309,330,330,0.00337990517719564,0.0932186349653943
0.909682341118003,0.133048591262636,331,331,0.00550995721594988,0.0986985814812926
0.907020588806321,0.13528872768532,332,332,0.00347895624591339,0.0952452915784162
0.908092537077904,0.133649902096439,333,333,0.00195827025911161,0.0971764763360175
0.912355248954485,0.130157894994434,334,334,0.00551042885292952,0.102635598695383
0.910598378379313,0.130622300529989,335,335,0.0018172139993296,0.101101322660894
0.906793329100073,0.137952024717018,337,337,0.00825852630166925,0.0931519958500368
0.903389593081421,0.140902708329274,338,338,0.00450465899534089,0.0886671233323806
0.907897675702564,0.134294676369341,339,339,0.00799930592630058,0.0965705765535819
0.906057439553102,0.136830652543465,340,340,0.00313331202428214,0.0934603126421391
0.911644919600989,0.129300276187446,341,341,0.00937691321005081,0.102783093640863
0.901879244661086,0.139936268314016,342,342,0.014439277528613,0.0883438469429243
0.904629323901708,0.135081430579843,343,343,0.00557964024421378,0.0937909422651171
0.905021834132577,0.133571486921848,344,344,0.00156012631913449,0.0951824758285254
0.906659396064578,0.134234621350566,345,345,0.00176673607301434,0.0957778923400405
0.90665557744528,0.134015105493414,346,346,0.000219549068307102,0.0959379611323826
0.914945553939309,0.12479361535042,347,347,0.0123999834971216,0.108337881582178
0.906741714943942,0.135961339637492,349,349,0.0138571656558606,0.0945627506138094
0.899987540600204,0.145353857150509,350,350,0.0115688485294751,0.0830994915402645
0.903322436858004,0.139874577551363,351,351,0.0064143618525856,0.0893689416575767
0.900898818870388,0.14336986528155,352,352,0.0042533469722903,0.0851629063159458
0.902823018293483,0.143686683634768,354,354,0.00195010699418641,0.0862727589398167
0.909689839202274,0.133544759549463,355,355,0.0122479326233246,0.0983418764947079
0.905161900361053,0.139087329129123,356,356,0.00715697615583633,0.0912039774300683
0.909864119306684,0.131434096255448,357,357,0.00898236251947951,0.100006748066408
0.90238802132628,0.146649119302197,358,358,0.016952550466691,0.0838758260839517
0.904673681460768,0.138841765638375,359,359,0.00813504846220245,0.0910466972175134
0.896611122665427,0.153070980497132,360,360,0.0163546754729344,0.0752592130177138
0.905733344787056,0.139693479011706,361,361,0.0161917411796543,0.0911627786905903
0.904730991673971,0.139969168817105,362,362,0.00103957521714989,0.0902686545917965
0.913699739900319,0.126198038876716,363,363,0.0164341858509237,0.106460616205563
0.907553881657989,0.136589579595572,364,364,0.0120729322058255,0.0946623335653672
0.910839388371887,0.130753073224344,365,365,0.0066977131163147,0.101168152806197
0.908675633640388,0.132857800841763,366,366,0.00301856139271854,0.0981542211902871
0.911082025308565,0.130603642881512,367,367,0.00329726386120898,0.101442501799083
0.906921035405859,0.13488344892066,368,368,0.00596913533965757,0.0954754930098398
0.902173200652454,0.146326418233287,369,369,0.0123888450444488,0.0839477806787753
0.909264087736694,0.138529742139618,370,370,0.0105389201416004,0.0944717698943286
0.912249464032396,0.130732560398786,372,372,0.00834916251647455,0.102144003503896
0.917118419727482,0.128240933139566,373,373,0.00546945481374497,0.107310414733043
0.916391883302712,0.124514223481924,374,374,0.00379686976980771,0.109518836420728
0.915639942712706,0.127550751358808,375,375,0.00312824490697137,0.106784982996076
0.90830212328657,0.134881593771369,376,376,0.0103723114303602,0.0964173287650185
0.908922994616637,0.137761832370078,377,377,0.00294639705301107,0.0947746224820534
0.910064022652236,0.134550113489452,378,378,0.003408384242745,0.0978711512693202
0.910517878786893,0.134793663714183,379,379,0.000515074851776317,0.0980110928533351
0.905350114365706,0.138754070460986,380,380,0.00651080722437775,0.0915751708289671
0.90219362079301,0.143134950700833,382,382,0.00539958918347989,0.0862281135069853
0.90465172932581,0.140951584731964,383,383,0.0032877628431867,0.0895066704025395
0.910391131149053,0.134539365425055,385,385,0.00860565452063597,0.0981057363961422
0.902119411866006,0.142490239420217,386,386,0.0114733489960201,0.0866416236488384
0.90429914211075,0.14152017864304,387,387,0.00238584195856917,0.0888532892467749
0.896795547309773,0.149791481746445,388,388,0.0111677388027141,0.0776937804551086
0.911570176879725,0.128956425417278,389,389,0.0255419116584656,0.102986775240687
0.906044304280855,0.135821546928897,390,390,0.00881278397262951,0.0941915210726489
0.912626214498957,0.12929994203725,391,391,0.00926568251570864,0.103448163147552
0.909133443436204,0.131140703833859,392,392,0.00394814560124878,0.0997318898478114
0.913707021644966,0.124778586687644,393,393,0.00783544205605695,0.107522260370747
0.903715779448616,0.136840577125734,394,394,0.0156625838850012,0.0918708030378538
0.91013460983345,0.130254950309817,395,395,0.00919629621466121,0.101060406929252
0.899219509778437,0.14445722566477,396,396,0.0179121197648087,0.0832195168449499
0.913736160525552,0.126538805661784,397,397,0.0230608526363862,0.106232664171618
0.908642493743985,0.131181080755074,398,398,0.00689174573844826,0.0993733784365093
0.907407941189461,0.134597024617862,400,400,0.00363218838768043,0.096016093464569
0.905948152320604,0.139189015063645,401,401,0.00481843956025198,0.0916746955384609
0.902814010713872,0.139901507781443,402,402,0.00321410788306237,0.089002670862046
0.914214037080589,0.128781527098501,403,403,0.0159252808939386,0.104911197760521
0.906104488955026,0.136553278208949,404,404,0.0112323143707596,0.0936952906276816
0.909946556718566,0.133178397313563,405,405,0.00511383474094283,0.0987846143178655
0.907386200949117,0.135699361273251,406,406,0.00359314360305792,0.0951942325431585
0.918793365800285,0.120326634424455,407,407,0.01914273075372,0.114231971486815
0.913370664239593,0.126918162166844,408,408,0.00853545137617312,0.105706104544557
0.917710793009204,0.123532223884962,409,409,0.00550466127800059,0.111134791450911
0.909350964573007,0.133860406522093,410,410,0.013287516249043,0.0978797681333861
0.918065870490522,0.121715631907728,411,411,0.0149480813345681,0.112714008554666
0.91616124505807,0.122310015983637,412,412,0.00199521689739172,0.110997955787279
0.914628113021031,0.128313822483669,413,413,0.00619646563234411,0.105535565897351
0.904179767530726,0.139740561430679,414,414,0.0154834843122564,0.090054041472223
0.911455117501254,0.130157474547883,415,415,0.0120318856126909,0.10202341262592
0.905036971293916,0.138481292003865,416,416,0.0105108771175044,0.0915581813900335
0.913168815639899,0.128050770806949,417,417,0.0132258332405414,0.104733975590359
0.90545829365601,0.138138087830017,418,418,0.0126966969715715,0.092096901829475
0.905753994580861,0.136778366339821,419,419,0.00139150334813056,0.0932917983042357
0.905961308042168,0.134415744538267,420,420,0.00237169994906973,0.0951753461022609
0.902789087266883,0.142800660767186,422,422,0.00896492079235167,0.0868825096680981
0.91471618229548,0.126417287251428,423,423,0.0202650073668386,0.106983759342046
0.911238266255646,0.127071551255073,424,424,0.00353892093251609,0.104168830756016
0.921074093641602,0.116102722659222,425,425,0.0147329121741589,0.118901383261581
0.90965988161609,0.129594485150353,426,426,0.0176723482107056,0.101234185555544
0.917102954006881,0.122071243702411,427,427,0.0105829338322881,0.111804316436566
0.913789606331423,0.127005513443146,428,428,0.00594350828154517,0.105923875320264
0.910521135993118,0.132035129809583,431,431,0.00599832802920203,0.100011765098592
0.910835033527485,0.132756383373707,432,432,0.000786599240937331,0.0997013394635331
0.912732781163627,0.126224057388681,433,433,0.00680240610851251,0.105794900866116
0.908147415387646,0.135400476940433,434,434,0.0102582773938568,0.0959335667425686
0.903927944326782,0.138348164865192,435,435,0.00514711571030207,0.0908993296399795
0.902695337983036,0.143829151836759,436,436,0.00561787651885748,0.0860816629733755
0.908409199961052,0.133869946708688,437,437,0.0114818981656698,0.0972298131643767
0.905166549263766,0.139405115895488,438,438,0.00641505116667897,0.0909772920660461
0.911963292219737,0.127987343687576,439,439,0.0132876347406643,0.103968814692856
0.90595002107838,0.137456109702597,440,440,0.0112168159326386,0.0929304926660813
0.91160726440857,0.12875740902001,441,441,0.0103765020918525,0.103159012079737
0.903787337044465,0.138469908478803,442,442,0.0124693187350766,0.0907145039990049
0.897528568457122,0.145170072265404,444,444,0.00916866287946015,0.0815460368323597
0.902738103022995,0.138858684666199,445,445,0.00818369499800813,0.0897187250054082
0.903464391252232,0.13664242005707,446,446,0.00233223571055885,0.0918505601550367
0.90834917293038,0.133106282677768,447,447,0.00603036977377566,0.0977504054602775
0.899366955857093,0.142635357557596,448,448,0.0130951705455491,0.084656636601373
