"H","C","epoch","t","velocity","dist_to_limit"
0.998779165292219,0.0015749323772236,1,1,NA,0.900626265414233
0.347208252356725,0.236744887773789,2,2,0.692711745609106,0.285517271405804
0.0872625486327543,0.0778969228925005,3,3,0.304638219584276,0.0192472773846573
0.0606551875517656,0.0557919910945252,4,4,0.0345916127621603,0.0538318516393053
0.047120830224157,0.0442184450632935,5,5,0.017808026168232,0.0716352530907316
0.0480882765395592,0.0450085218646598,6,6,0.00124906914349948,0.0703861892420612
0.0437788963557479,0.0411995149633266,7,7,0.00575145991405911,0.0761341876585945
0.0457170774167977,0.0429037648743698,8,8,0.00258089395068891,0.0735545591519389
0.0461406616517051,0.0433046411568974,9,9,0.000583202707431345,0.0729727335165782
0.0488392552730707,0.0457015486770729,10,10,0.00360937296404085,0.0693660167231807
0.0481829158307005,0.0450842729593351,11,11,0.000901005424689327,0.0702649769185566
0.0484472422764454,0.0452739830278801,12,12,0.000325358848085489,0.0699403139563686
0.0458267174534608,0.0429146381453766,13,13,0.00352613933679233,0.0734630673545277
0.0454220928178352,0.0426091891207734,14,14,0.000506971599190945,0.0739695602396062
0.0454149176256711,0.0425770534686701,15,15,3.29269421400324e-05,0.0739955511211169
0.047703164143232,0.0445843960446397,16,16,0.00304392778206543,0.0709530409603737
0.0472627386383062,0.0441714327853831,17,17,0.000603749351043095,0.0715555531635984
0.0462162388030146,0.0432878538419142,18,18,0.00136962537016767,0.0729250863156447
0.0488111421025453,0.045539892657036,19,19,0.00343586989839984,0.0694903509294748
0.0487166656366924,0.0455196464327978,20,20,9.66214893072502e-05,0.0695761860220613
0.0498858668605008,0.0464932699616509,21,21,0.00152150395257177,0.0680547156035246
0.0501199963037778,0.0467410093625405,22,22,0.000340868606595438,0.067716561426569
0.0488971329343975,0.0456105173660378,23,23,0.00166535490941982,0.0693790753092848
0.0497386137113066,0.046403716539124,24,24,0.00115639734784028,0.0682253495022297
0.0477839573676881,0.044678428416407,25,25,0.00260716331058034,0.0708309002462519
0.048843233111631,0.0456210800825655,26,26,0.0014179764685696,0.0694140003822349
0.0524721349466966,0.0487125258778865,27,27,0.00476717585515266,0.0646476310385103
0.0544762967933804,0.0504853172452074,28,28,0.00267571559395813,0.0619738970257067
0.0514180811346305,0.0477826987680368,29,29,0.00408127794306727,0.0660522865262637
0.0536074035877233,0.0497070000201288,30,30,0.0029148015562674,0.0631392221409428
0.0544278456652677,0.0503853085880944,31,31,0.00106453168857533,0.0620747045274678
0.0549728040300236,0.0508767434732382,32,32,0.000733817324443739,0.0613417474987187
0.0533189578835998,0.0494466336981763,33,33,0.00218641739948453,0.0635273437287012
0.0536485051497177,0.0497400824971077,34,34,0.000441263637976308,0.063086462221427
0.05664814205054,0.0522578655289596,35,35,0.00391625496262127,0.0591705351242551
0.0539883015963622,0.0500704656533599,36,36,0.00344375804281517,0.0626142752922431
0.0565085493673483,0.052182633209131,37,37,0.00328829752467937,0.0593262456831823
0.0559913326356111,0.0517752062566029,38,38,0.000658414663593701,0.059984563977812
0.0536749116062648,0.0497630889740671,39,39,0.00306829306681698,0.0630514561635794
0.0538513529756878,0.049963398664219,40,40,0.000266937312514776,0.0627880690186521
0.0533453038969647,0.0494713478580907,41,41,0.000705832604721547,0.0634913023785264
0.0535218126772745,0.0496710980838096,42,42,0.000266562379568473,0.0632282053570209
0.0524740955559958,0.048748587091673,43,43,0.00139597195417151,0.0646232623722743
0.0528472702883286,0.0491054434278743,44,44,0.000516338866965003,0.0641084628833436
0.0524457500409006,0.048724457739149,45,45,0.000553505739905296,0.0646604804930551
0.0543159176390647,0.0503307833926753,46,46,0.00246532126717786,0.0621958680542683
0.0535367980821766,0.0496224095116857,47,47,0.00105300562163448,0.0632474374728089
0.0564453099551176,0.0521626733662895,48,48,0.00386165531424617,0.0593878668734267
0.056439845838291,0.0521271399144237,49,49,3.59511164526686e-05,0.0594145603873168
0.0567361416971679,0.0523575038896081,50,50,0.000375311599941108,0.0590393535505347
0.0550859150151564,0.0509689625111441,51,51,0.00215668617599534,0.061195807714013
0.0563692136446742,0.0520705232344006,52,52,0.00169123960441552,0.0595050796343806
0.0552822925701683,0.0510588915169154,53,53,0.00148485560039581,0.0609868627453078
0.0584730520301572,0.0538050395061454,54,54,0.00420978321416436,0.0567784550141852
0.0589606137325501,0.0541807678860455,55,55,0.000615538974478967,0.0561631527216189
