"H","C","epoch","t","velocity","dist_to_limit"
0.99636195618911,0.00647695404010315,1,1,NA,0.786999201044797
0.339835291154784,0.262176781757517,2,2,0.704563456188163,0.136844727067784
0.0917578019689656,0.0845058769585259,3,3,0.30513831462606,0.16829935449041
0.0584645799008374,0.0549032985459612,4,4,0.0445505475202016,0.212633705994251
0.0522847303791051,0.0493658580169876,5,5,0.00829781825079184,0.220898123011792
0.0513088494042438,0.0484460177472717,6,6,0.00134106293621414,0.222230643320059
0.0488606629757754,0.0462520691171658,7,7,0.00328740435299353,0.22550567340742
0.0480793700772109,0.0455031493593847,8,8,0.00108226586241191,0.22658022956668
0.045098809339408,0.0428102075470907,9,9,0.00401692393706091,0.230581302750884
0.0456627117252015,0.0432919759871463,10,10,0.000741678320120778,0.229840979271769
0.0473337992021393,0.0447568995567813,11,11,0.00222228135492567,0.227624721772565
0.0500547767670571,0.0471677925702954,12,12,0.0036353987444842,0.224000933046434
0.0503315032309754,0.0474533499083685,13,13,0.000397643721389056,0.22360816631669
0.0515613125687066,0.0484735746137327,14,14,0.00159790157913631,0.222012144342201
0.0497115029034155,0.0469653655748883,15,15,0.00238673213885777,0.224396970263684
0.0547662225624709,0.051233987370745,16,16,0.00661598993860365,0.217792058373679
0.0527329793061078,0.0495730553649633,17,17,0.00262540916189764,0.220415133692466
0.0546332519828649,0.0510929700466629,18,18,0.00243334684861726,0.217983015679544
0.0526252871397107,0.0494469808680045,19,19,0.00259638271208301,0.220576918299599
0.0546622822283954,0.0511560694733204,20,20,0.00265900975029166,0.217921961347425
0.0525691538276497,0.0493671135817684,21,21,0.00275346140047891,0.220669738361802
0.054562488077384,0.0510403226581143,22,22,0.00260250072897788,0.218071215485704
0.0533663651854682,0.0500474133084022,23,23,0.00155453496239578,0.219623810055311
0.0563062705003542,0.0524756829576285,24,24,0.00381307444850593,0.21581508250656
0.0555270518949672,0.0519287065000784,25,25,0.000952031974303022,0.216766683260344
0.0551149032393448,0.0515310763068742,26,26,0.000572692137958018,0.217334890175453
0.0551854372242104,0.0515901326570505,27,27,9.1992910146163e-05,0.217243034716236
0.0609892801245362,0.0566265335754962,28,28,0.00768439500695946,0.20957947571981
0.0587592103690049,0.0548126443191127,29,29,0.00287461394781263,0.212451453916733
0.0566504817113027,0.0529228668050473,30,30,0.00283160654125571,0.215271653685573
0.0566261752412114,0.0529323811519931,31,31,2.61022467635339e-05,0.215285435856107
0.0591972242282848,0.0550185373446799,32,32,0.00331094254770698,0.211977218344013
0.0558611776068416,0.05221143761605,33,33,0.0043599330209209,0.216329782865729
0.0568007001439924,0.0530388362020982,34,34,0.0012519149404048,0.215081903004271
0.0546344414942981,0.0512795223830326,35,35,0.00279067404963935,0.21787030462449
0.0555344405656814,0.0519723476279397,36,36,0.00113578393564591,0.216734633450581
0.0531212602098706,0.0499764998028112,37,37,0.00313158872950152,0.219862502414802
0.0552123274473453,0.051690483235713,38,38,0.00270375690473491,0.217161393889269
0.0535406497928224,0.0503327491844272,39,39,0.00215358954646701,0.21931327306789
0.0562652816628632,0.0526670952345596,40,40,0.00358786709745645,0.215733330378325
0.0556129775459296,0.0521353453178915,41,41,0.000841581032845333,0.216574152467659
0.0575228217853812,0.0536665934531309,42,42,0.00244790234091158,0.214127704149076
0.0536958730805628,0.0505188445955712,43,43,0.0049551850883271,0.219077501733008
0.0579187573076483,0.0539905428476495,44,44,0.00546675771814066,0.213616639464775
0.0548640783283699,0.0514559246952848,45,45,0.00396930130435335,0.217580759131719
0.0566098241828788,0.052888832952666,46,46,0.00225850717568171,0.21532459425577
0.054689426331262,0.0512906198473169,47,47,0.00249844212232413,0.217819623530043
0.0572797279700473,0.0534121024438625,48,48,0.00334818622351552,0.214474745194604
0.0568546700223933,0.0530807975012978,49,49,0.00053892227995475,0.21501355286153
0.0586831708124935,0.0545720816726625,50,50,0.002359521904785,0.212656204619541
0.0562030269080098,0.0524688742731104,51,51,0.00325186026029391,0.215901843255804
0.0575760048438178,0.0535842768101677,52,52,0.00176895201514616,0.214134340307948
0.0550012641991166,0.0515235969949295,53,53,0.00329783120981151,0.217430366321477
0.0569056550970934,0.0529992807229466,54,54,0.00240922127614539,0.21502150223199
0.0587272229390031,0.0547822314763893,55,55,0.00254892581137258,0.212495275010272
0.0622591169004387,0.0576436838432356,56,56,0.00454556757760297,0.207953531411672
0.0602039866451032,0.0559839970886939,57,57,0.00264161323618671,0.210593068577838
0.0627695129311314,0.0580535827158859,58,58,0.0032962265990951,0.207299369955943
0.0602535978185706,0.0560478624812159,59,59,0.0032175677946823,0.210515137780379
0.0626124359288948,0.0578508245867355,60,60,0.00296897113233819,0.207546412286936
0.0613349690267867,0.0570007002819224,61,61,0.00153448135199349,0.209078796182685
0.0644206006162124,0.0594588516805739,62,62,0.0039450767551917,0.205135963901008
0.0623145052549863,0.0576822951565475,63,63,0.00275532044481917,0.20788604500318
0.0664002042608387,0.061050790647265,64,64,0.00529525242433325,0.202597588892969
0.0643675928457075,0.0595011419425351,65,65,0.00255595779953288,0.205153325627441
0.065045861360133,0.0599092262013279,66,66,0.000791568657752144,0.20436546772202
0.0633964937565877,0.0586412226934745,67,67,0.00208044379581693,0.206445623512679
0.066192580178659,0.0608662353975102,68,68,0.00357334308635642,0.202874295396407
0.0621160582107182,0.0575088453569475,69,69,0.00528110776632826,0.208148791777691
0.0654491937852396,0.0602979723403667,70,70,0.00434615026060729,0.203809905134542
0.0616155104564628,0.0572249589595593,71,71,0.0049133022605944,0.208719858221138
0.0648440817238631,0.0597195804978036,72,72,0.00408005012809337,0.204640530690567
0.0616117741816783,0.0572159250714939,73,73,0.00408853305489321,0.208728246199902
0.0659820953155504,0.0606686032277039,74,74,0.00556962236274039,0.203161095020706
0.0632518357476522,0.0584973761319268,75,75,0.00348834407843261,0.206647526423029
0.0647208671594638,0.059684485091861,76,76,0.00188872469450817,0.204760376765611
0.0629820618756917,0.0584247012863461,77,77,0.00214720726794387,0.206907440164634
0.0659980120646264,0.0608071252518091,78,78,0.00384342288765458,0.203065788102453
0.063971463023256,0.0592267027102302,79,79,0.00256994872069654,0.205634981141178
0.065113680785168,0.0601242736143462,80,80,0.00145268542484012,0.204182860675705
0.062129229305508,0.0578311659918853,81,81,0.00376368080509404,0.207946001107567
0.0669991267332716,0.0618598716515617,82,82,0.00632031409419242,0.201634769575031
0.0642966571094847,0.0596250947859679,83,83,0.00350678908782441,0.205136486692599
0.0673659151783108,0.0621970800999832,84,84,0.00400442924129831,0.201139370338632
0.0641373572999147,0.0594408346098715,85,85,0.00424505302392262,0.205374180842016
0.0693873188983712,0.0638765288342562,86,86,0.00687295278883154,0.198515623673602
0.0647598432692436,0.0600044928577973,87,87,0.00603375449460467,0.204538461814306
0.068986254774592,0.0635909058339401,88,88,0.00554300570520965,0.1990079288274
0.0642851067426099,0.0595893250924462,89,89,0.00617360844638729,0.20516706199278
0.0666122863260127,0.0615509740392843,90,90,0.0030436542845793,0.202129467696996
0.0632306692111628,0.0587707329688337,91,91,0.0043777933621022,0.206501619071069
0.06631237744662,0.0613138474490261,92,92,0.00399554212940488,0.202511597025656
0.0651416035073033,0.0603979919584318,93,93,0.0014864396713742,0.203997499502687
0.0684753717444083,0.0631221789627863,94,94,0.00430525324382019,0.199697325598578
0.064673407830541,0.0599710828453838,95,95,0.00493804985226535,0.204627807319802
0.0694300896647502,0.0638406164632152,96,96,0.00613182782630293,0.19850253696571
0.0668124316194685,0.0617377337634244,97,97,0.00335771489127759,0.201857500993252
0.0694068681413604,0.063882082367636,98,98,0.00336590727776492,0.198496595887956
0.0671104863487135,0.0621197104047347,99,99,0.00289470624990184,0.201390794604234
0.0713134184015888,0.0655619744611416,100,100,0.00543266230085371,0.195965176921377
0.0703614556665375,0.0649260874418007,101,101,0.00114480799712985,0.197108797196048
0.0752563521917747,0.068807523933369,102,102,0.00624704419952803,0.190865956315008
0.0687100492224881,0.0635006426573392,103,103,0.00842716271609646,0.1992837987424
0.0754184446974817,0.0688438972871614,104,104,0.00857630106094875,0.190713772530782
0.0712421135061184,0.0655024734873406,105,105,0.00534853767210842,0.19605787492447
0.0736035537248712,0.0674100132210788,106,106,0.0030356395936497,0.193025335354356
0.070819057682525,0.0651656413424224,107,107,0.00357639809578649,0.196598259887594
0.0750530454194256,0.0686764568123659,108,108,0.00550022521540873,0.191107406959142
0.0716177071315211,0.0657265157318428,109,109,0.00452810131632451,0.195622586993408
0.0749146333038664,0.0683455505526943,110,110,0.00421058969489167,0.191414858389613
0.0718869480347432,0.0659644724681731,111,111,0.00385180619105539,0.195264685855568
0.076749583419664,0.0697864836268495,112,112,0.00618490033741292,0.189082947191126
0.0726534237077134,0.0666314255702393,113,113,0.00517038835353672,0.194252040554069
0.0751512004499254,0.0686964462052926,114,114,0.00324086390907285,0.191016451459846
0.07407351660956,0.067679039557275,115,115,0.00148206570273218,0.192487344174851
0.0750187182778854,0.0685508849502459,116,116,0.00128589291274575,0.191209390549955
0.0761692846609091,0.0695560019480532,117,117,0.00152776411170879,0.189687125408261
0.0799575218520482,0.0725289260025349,118,118,0.00481549773648011,0.184874248671524
0.0773098879843402,0.0702896121322058,119,119,0.00346763488667456,0.188333530682064
0.0771146266483748,0.0701501129027669,120,120,0.000239972965846237,0.188573483655219
0.0753897796926901,0.0688011092527707,121,121,0.00218972780688325,0.190762205377769
0.0795057626233298,0.0721462434901798,122,122,0.00530388900257196,0.185464826298613
0.0771771620348597,0.0701883732296294,123,123,0.00304230778485204,0.1885004321638
0.081208508406865,0.0734129401307241,124,124,0.00516232363095495,0.183342654286538
0.0790759198639494,0.0717717980861552,125,125,0.00269096285812838,0.186032866677705
0.0809965409778002,0.0733128263992887,126,126,0.0024624284202487,0.183572823420633
0.0773730046218635,0.0705868851760592,127,127,0.00453439866744167,0.188106842545738
0.0825218698599676,0.0745773906194192,128,128,0.00651421115206148,0.181595117255838
0.0807534379255078,0.0731294229983208,129,129,0.00228559877024959,0.183877317327414
0.0834974752884777,0.0752615276496098,130,130,0.00347499802783009,0.18040377442075
0.0813794569805507,0.0735819144865737,131,131,0.00270316516886375,0.18310490119026
0.081459022527198,0.0737458098679228,132,132,0.000182187738997028,0.182943908215752
0.0795193495313307,0.0723676494150103,133,133,0.00237942378841363,0.18532311146815
0.0833306984537261,0.0753256530055168,134,134,0.00482453788975625,0.180500617195302
0.0791842680404899,0.0720613369848167,135,135,0.00527718146881544,0.185774398926872
