datetime,AUCT,CHIT,CHST,CPIT,GBIT,GIST,JBTT,KAIT,LOTT,MNKT,NAPT,NBRT,NCPT,OTAT,PUYT,RBCT,RFRT,TAUT,TPTT,WLGT
2022-10-30 22:00:00,1.4144691162108716,3.462427709960941,0.0327723349609249,0.6770191162108948,-0.3670433837890643,-0.0807608369140973,0.6406759912109059,-1.8989996337890536,2.4667105224609425,1.373746069335964,-1.8093184775390512,1.0212928662109435,1.005765991210932,-2.1143277587890563,1.7244020693359434,1.1726097412108791,1.0352540849609302,-1.0200051494140667,0.185909741210939,0.5936059912109319
2022-10-30 23:00:00,1.3583489697264983,3.224635375976567,0.0952258134765534,1.6458580322265162,0.2058885009765611,-0.049609014648464,1.6110576416015268,-1.8133685302734488,3.2404291259765645,1.3090648603515882,-1.5837507021484258,0.2782452822265709,1.6193658447265475,-2.939505249023424,1.796687422851566,1.1897580322265031,0.7055652197265643,-0.982110499023444,0.0388666259765731,1.5593263916015554
2022-10-31 00:00:00,1.1582213134765,2.6197814697265667,-0.7885590927734535,2.3763039697264983,0.9790635009765656,-0.8445521708984751,2.3473632353515077,-2.008544311523465,3.424239282226563,1.1059138916015874,-1.2082558271484278,-0.2583287021484304,2.178760375976537,-3.943173217773424,2.049930750976564,1.0185338134765027,0.010626266601583,-1.0734527333984447,0.7654220947265661,2.2727129853515486
2022-10-31 01:00:00,0.8032185302733679,1.9894661865234424,-2.3597497197265733,2.684422124023393,1.7286232177734453,-2.429713875976591,2.6650636240234,-1.8207330322265676,3.5099193115234386,0.7456336083984653,-0.8707406728515568,-1.1772105634765584,2.4629779052734064,-4.769795532226553,1.870823014648438,0.6410833740233708,-1.1731820009765204,-1.2372748447265736,1.0113575927734504,2.614065624023428
2022-10-31 02:00:00,0.5740227392577317,1.4215053955078232,-3.2955547607422098,2.7806128955077947,1.9228171142578216,-3.0468871826172337,2.7706699423827983,-1.1922235107421717,3.1095366455078195,0.5073321298828446,-1.7020590419921824,-1.9052221201171864,2.56426086425778,-5.0450516357421815,1.7068326298828107,0.375234301757734,-2.1164423076171373,-1.3822092919922042,1.2170272705078182,2.7508806923828093
2022-10-31 03:00:00,0.371229360351484,0.7033857666015771,-2.8105396083984724,2.9656063916015376,2.077859985351572,-2.384471764648491,2.9629526259765395,-0.9896478271484156,2.7165318603515827,0.3010936416015936,-2.2861721708984253,-2.385706717773434,2.879609985351519,-4.775565795898431,1.6883288603515592,0.209437329101484,-2.2279553740233897,-0.901670374023459,0.6713006103515591,2.9338868759765555
2022-10-31 04:00:00,0.3178582666014911,0.2284732666015789,-1.851270295898448,2.7112573291015427,2.3006123291015736,-1.5625835146484524,2.7097707041015444,-0.5699017333983827,2.1338193603515903,0.2482108291015906,-2.013392749023425,-1.440257780273439,3.069082641601508,-4.885702514648432,1.324107641601556,0.2019998291014884,-1.5724058740233866,-0.9786861083984492,-0.444643920898442,2.6868727041015568
2022-10-31 05:00:00,0.8496688525389955,-0.4641628662109223,-0.98323933496092,1.9632372900390485,2.281496508789072,-0.9419174287109012,1.9599670869140504,0.1324176025391503,1.3279386962890856,0.790598665039089,-1.052216913085926,-0.2677121318359399,2.737222290039011,-4.961176147460929,0.7900991494140536,0.7129980712889965,-0.3423721162109183,-1.6416700693359338,-1.2045034912109278,1.944242336914059
2022-10-31 06:00:00,0.9989973876952652,-1.1535354248046743,-0.9466132060546528,1.432980825195309,2.269150512695323,-1.2180483779296312,1.4258095439453116,0.7437286376953784,0.3226208251953266,0.9626785595703315,-0.2615802998046819,1.2950540126953105,2.255408325195281,-4.500880737304676,0.2678557001952992,0.9038223876952722,1.0999170283203117,-2.037482081054668,-1.681280737304689,1.423168043945313
2022-10-31 07:00:00,1.2211948681640503,-1.9567148193359236,-0.8902138193359016,1.5775489306640706,2.1878093994140766,-1.251197600585888,1.569664961914074,1.3678179931640944,0.2088781494140632,1.2207536494140678,0.1058927900390647,1.836629415039053,1.6368023681640358,-3.4639788818359203,0.4020796650390481,1.1621750244140578,1.0880358525390583,-1.7117369287109134,-2.5078195068359608,1.582019461914067
2022-10-31 08:00:00,1.221436997070311,-2.77134440917967,-0.1801815654296441,1.6202159033203287,2.3278712158203247,-0.5493608779296292,1.615262418945331,1.6137579345703088,0.7458602783203157,1.2296318564453137,0.4751499658203133,1.941623606445304,1.3480938720702798,-3.047402221679666,0.1915334345702974,1.170684497070316,0.8924713251953025,-1.147689502929671,-2.7998897216797456,1.6371901689453188
2022-10-31 09:00:00,1.0335662158203294,-3.193053002929676,0.3843794970703533,1.8216407470703408,2.1580321533203253,-0.0016301123046349,1.820659106445342,1.280574340820292,1.3614837158203177,1.0442642314453057,0.5360135908203112,1.6056970439453042,1.1677618408202803,-2.9264022216796635,-0.3178491904296945,1.092275903320327,0.2069365908203119,-0.9043721435546848,-2.934141284179785,1.8570403564453215
2022-10-31 10:00:00,0.7037998925781426,-3.3909874511718714,0.7029457363281622,2.267649267578182,1.97493442382814,0.2422607050781638,2.265769111328184,0.2658508300781117,1.1322062988281312,0.7186358144531181,0.608632798828125,1.5032270644531125,1.5266320800780897,-2.5122390136718504,-0.7255442167968729,0.7541586425781434,-0.2707547167968622,-0.4613267636718823,-0.8046499511719664,2.338096611328144
2022-10-31 11:00:00,0.5792113281250437,-2.482557421875001,1.217044921875014,2.8040092968750687,2.1030027343750155,1.049806640625013,2.80442568750007,-0.4450292968749714,1.1425191406250008,0.6076670312499823,1.1676089062499946,1.7316980312499863,2.158291015624966,-1.8540878906249747,-1.2046663593749969,0.7148339843750373,0.0123636562500111,1.045869984374985,1.1734222656250008,2.890939937500022
2022-10-31 12:00:00,0.5991632568359757,-1.7759429931640631,1.1628822255859474,2.9004632568360003,2.304326538085951,1.088477741210952,2.8996702880860017,-0.5871148681640244,0.8473437255859417,0.6239168505859221,1.2131576474609336,1.7136703974609262,2.672767944335905,-1.661048461914036,-0.8682256494140643,0.7069281005859687,0.4132697255859464,1.8020758974609248,2.398921069335969,2.9789202880859578
2022-10-31 13:00:00,0.6427747558593861,-0.9991150878906254,0.9995085996093868,2.9237431933594427,2.400652099609388,0.9417425371093952,2.9227750058594446,0.1600622558594032,0.7757145996093776,0.6510944433593705,1.854105271484376,1.8552655527343636,2.7117419433593417,-1.7024455566405976,0.1155663808593745,0.6740075683593854,0.8427708496093891,2.086133224609352,2.9194106933593797,3.008187005859397
2022-10-31 14:00:00,0.442795634765624,-0.250638427734374,0.9029222597656374,3.0239739160156893,2.384880322265637,0.884194572265647,3.019368025390692,0.9267834472656452,0.7613857910156321,0.4413175566406254,2.2354972285156327,1.889675572265613,2.438697509765597,-1.4082907714843484,0.3687298378906326,0.4533209472656249,0.8379467753906398,1.9678825097656016,2.6381170410156125,3.1009027753906464
2022-10-31 15:00:00,0.5304470996093769,0.434674755859374,1.0180085058593886,3.12609178710944,2.524485693359388,1.0067510058593965,3.1182150371094437,1.155003662109394,0.9927716308593956,0.5211098027343741,1.842106693359386,1.916016458984365,1.9652770996093505,-0.4356447753906024,0.1755447558593859,0.6142520996093742,0.8455276621093847,1.4627791933593604,2.579645068359377,3.200648537109397
2022-10-31 16:00:00,1.0716948339843666,0.8909267089843769,1.30601267773439,3.4806945214844487,2.5561556152343874,1.2917823496093956,3.473722302734452,1.431868896484383,1.375161865234391,1.0663778183593784,1.64314655273438,2.0938682246093654,1.2448376464843502,0.3233806152343952,-0.482026744140616,1.046014208984368,0.7065694433593793,1.1063659277343665,2.924329052734388,3.5676608027344
2022-10-31 17:00:00,1.4675857275390674,1.0314590087890725,1.850964727539082,3.875025727539133,2.733770727539075,1.7612791337890872,3.865220477539137,1.611831665039061,-0.1505495849609416,1.4739185556640606,1.2545389462890657,1.8933251962890532,0.2821441650390421,0.6649527587890798,-1.7522660537109227,1.4616605712890676,0.224163711914063,0.8339911494140627,2.954896508789071,3.954745977539088
2022-10-31 18:00:00,0.9397499511718924,1.1948155761718875,1.893703357421885,4.179532138671931,2.573711669921887,1.9075354824218944,4.168108576171935,1.6373327636718569,-2.077385986328138,0.951511982421868,1.3804666386718771,1.4186051542968678,-0.1473156738281505,0.5095827636718937,-0.8823524238281224,0.999512451171891,-0.3260199707031211,1.0162775292968702,2.59940307617188,4.240060076171895
2022-10-31 19:00:00,0.6100200488281317,1.5447984863281403,1.3537512675781336,4.808391767578142,2.354793798828136,1.3483876113281337,4.802006673828144,1.0723547363281123,-2.1389733886718743,0.6189650957031224,1.0273048300781271,1.1659873925781186,-1.4508483886719037,0.211487548828142,-0.287675232421864,0.6104977050781334,-0.3881473886718796,0.9755658769531164,2.2620109863281352,4.824724673828132
